date,time,sender,message,source_file,trans
,AM 8:16,선우,나으 유일한 소화제,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0107.xml,我唯一的消化藥
,AM 8:16,선우,무대,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0107.xml,舞台
,AM 8:18,선우,서뉴는 인간소화제,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0108.xml,善旴是人體消化藥
,AM 8:18,선우,뭐든 다 소화하니까,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0108.xml,因為什麼都能消化
,AM 8:19,선우,뇌도 덜 깼다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0108.xml,腦袋也還沒醒
,AM 8:19,선우,주말에 당신은 왜 일찍 일어나셨나요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0108.xml,週末的你為什麼這麼早起呢
,AM 8:20,선우,내 프롬소리 깼다면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0108.xml,如果是被我的 Fromm 提示音吵醒的話
,AM 8:20,선우,미안하오,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0109.xml,不好意思喔
,AM 8:20,선우,일어나시랑께,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0109.xml,起床吧～
,AM 8:21,선우,주말에 일하는 당신,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0109.xml,週末還工作的你
,AM 8:21,선우,멋져요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0109.xml,很帥喔
,AM 8:21,선우,주말에 쉬는 당신,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0110.xml,週末休息的你
,AM 8:21,선우,주말에 공부하는 당신,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0110.xml,週末讀書的你
,AM 8:21,선우,숙취로 죽는 당신,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0110.xml,宿醉到快死的你
,AM 8:22,선우,해외더비도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0111.xml,海外 DERBY 也
,AM 8:22,선우,멋져요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0111.xml,很帥喔
,AM 8:23,선우,잠시만,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0111.xml,等一下
,AM 8:23,선우,와,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0111.xml,哇
,AM 8:23,선우,비상,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0112.xml,緊急狀況
,AM 8:23,선우,이름 부르는 거 잠시만,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0112.xml,等一下，叫名字這件事
,AM 8:24,선우,ʕ•ﻌ•ʔฅ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0112.xml,ʕ•ﻌ•ʔฅ
,AM 8:24,선우,오,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0112.xml,喔
,AM 8:24,선우,사실 갯수 틀렸는데 그거 아니라고 프롬이 말해줬어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0112.xml,其實數量錯了，是 Fromm 跟我說不是那樣的
,AM 8:24,선우,생각해보니 이름을 많이 안 불러줬네,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0113.xml,想想我好像沒有常叫你的名字欸
,AM 8:25,선우,ʕ•ﻌ•ʔฅ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0114.xml,ʕ•ﻌ•ʔฅ
,AM 8:25,선우,사랑한다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0114.xml,我愛你
,AM 8:25,선우,꺆,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0115.xml,呀啊
,AM 8:25,선우,멋져요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0115.xml,好帥喔
,AM 8:25,선우,[media/no text],C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0115.xml,
,AM 8:26,선우,양치하고 온다 멋진 어른답게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0115.xml,我去刷牙一下，像個帥氣的大人一樣
,AM 8:27,선우,웬일이야 는 ㅋㅋㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0115.xml,『怎麼回事啊』這個ㅋㅋㅋㅋ
,AM 8:28,선우,내 치아가 작지만 건강해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0116.xml,我的牙齒雖然小，但很健康
,AM 8:28,선우,왜냐면 난 양치쟁이거든,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0116.xml,因為我是刷牙狂魔啊
,AM 8:28,선우,너무 많이해서 작아져또,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0116.xml,刷太多所以變小了
,AM 8:29,선우,어떤 더비가 자기 치아가 작아서 라미 하려고 했는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0116.xml,有個 DERBY 說自己牙齒小，本來想做瓷牙貼片
,AM 8:29,선우,내 치아를 보고 용기를 얻어서 안 한대,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0117.xml,結果看了我的牙齒之後得到勇氣，所以不做了
,AM 8:29,선우,애매한 감정이 들어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0117.xml,心情有點微妙
,AM 8:31,선우,양치 곧 다 함,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0117.xml,快刷好了
,AM 8:32,선우,ㅇㅇ 한손 컨트롤,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0117.xml,ㅇㅇ 單手操控
,AM 8:36,선우,헤메수정,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0117.xml,補妝髮
,AM 8:37,선우,위버스는,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0118.xml,Weverse 的話
,AM 8:37,선우,곧 시간될 때 하겠음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0118.xml,等有時間就會開
,AM 8:40,선우,잼얘 또 하긴 해야지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0118.xml,有趣故事也確實該再講了
,AM 8:41,선우,쿨타임 차긴 했어 ~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0118.xml,冷卻時間也差不多到了～
,AM 9:06,선우,오늘,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0118.xml,今天
,AM 9:06,선우,직캠이랄 페캠 뜨면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0119.xml,如果直拍或個人直拍出來的話
,AM 9:06,선우,마니 보셈,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0119.xml,多看一點喔
,AM 9:06,선우,멋있을 듯 ㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0119.xml,應該會很帥ㅋㅋ
,AM 9:06,선우,아니 거울 보면서 대충 춰보는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0119.xml,不是，我照著鏡子大概跳了一下
,AM 9:07,선우,멋져서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0119.xml,因為很帥
,AM 9:07,선우,봐줘용 히히💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0120.xml,要看喔 嘻嘻💕
,PM 6:50,선우,더비 ㅠㅠ 나 기다리고 보러왔을 텐데 마스크 쓰고 해서 넘 미안하구,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0120.xml,DERBYㅠㅠ 你們應該等了我、也來看我了，但我戴著口罩真的很抱歉
,PM 6:50,선우,마스크 안에 오밀조밀 코 입 있다고 상상하고 봐죠...🫶🙏,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0120.xml,請想像口罩裡面有小巧可愛的鼻子跟嘴巴在看我吧...🫶🙏
,PM 6:51,선우,다른 아티 분들께 피해갈까봐 쓰는 거라서 이해해줘 ㅠㅠ 미안해💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0121.xml,我是怕影響到其他藝人才戴的，請理解我ㅠㅠ 對不起💕
,PM 6:52,선우,더비도 아픈 더비 있으면 빨리 나아 내가 더비꺼 가져왔으니까 알게찌,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0121.xml,DERBY 如果也有生病的 DERBY，要快點好起來，我把 DERBY 的份也帶走了，知道吧
,PM 6:52,선우,이따보자 사랑해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0121.xml,等等見，我愛你
,PM 6:52,선우,✨💕✨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0121.xml,✨💕✨
,PM 7:44,선우,아 그리구 안무영상 나왔는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0122.xml,啊，還有練舞影片出來了
,PM 7:44,선우,많이 바죠,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0122.xml,要多看喔
,PM 7:44,선우,💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0122.xml,💕
,AM 11:34,선우,더비~~~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0122.xml,DERBY~~~
,AM 11:34,선우,생일 너무 많이 축하해줘서 고마워 ㅎㅎㅎ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0123.xml,謝謝你們這麼多地祝我生日快樂ㅎㅎㅎ
,AM 11:35,선우,너무 예쁜 말들 많이 들어서 완전 말랑 말랑해 맘이~~~~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0123.xml,聽了好多漂亮的話，心整個變得軟綿綿的~~~~
,AM 11:36,선우,영상도 올라왔어!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0123.xml,影片也上傳了！
,AM 11:41,선우,혼자 할라했는데 어느 정도의 상대가 필요할 것 같아서 중학생 때부터 친한친구인 녀석한테 부탁해서 도움준 거라 질투 안해도돼 ㅎㅎ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0123.xml,本來想自己拍，但感覺需要某種程度上的對手，所以拜託了從國中就很熟的朋友幫忙，不用吃醋ㅎㅎ
,AM 11:44,선우,쨋든 그게 중요한 게 아니구 더비 생각만 하고 준비 했으니까 예뿌게 뵈조💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0124.xml,總之那個不是重點，是只想著 DERBY 準備的，所以要漂亮地看喔💕
,PM 2:35,선우,더비 비 맞지마 ㅠ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0124.xml,DERBY 不要淋雨ㅠ
,PM 2:36,선우,더비 예쁜 마음 때무네 감동받아서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0124.xml,因為 DERBY 漂亮的心讓我太感動了
,PM 2:36,선우,내가 비 내렸어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0124.xml,所以我讓雨下下來了
,PM 2:37,선우,멈춰조?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0125.xml,要我停下來嗎？
,PM 2:37,선우,"미안 한 번 선택한 건 바꿀 수 없어,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0125.xml,"抱歉，已經選了的東西不能更改,,"
,PM 2:38,선우,맞다 나 폰 바꿈,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0125.xml,對了，我換手機了
,PM 2:38,선우,부서진 폰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0125.xml,壞掉的手機
,PM 2:38,선우,잘 가 ㅠ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0125.xml,再見了ㅠ
,PM 2:38,선우,감전 폰 드뎌 바꿈,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0126.xml,終於把觸電手機換掉了
,PM 2:38,선우,즐거웠다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0126.xml,很開心
,PM 2:38,선우,고마웠다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0126.xml,謝謝你
,PM 2:38,선우,"고장나지
않아줘서",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0126.xml,謝謝你沒有壞掉
,PM 2:38,선우,고마워,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0126.xml,謝謝
,PM 2:40,선우,뭘로 바꿨겡,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0127.xml,猜猜我換成什麼
,PM 2:40,선우,맞춘 사람,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0127.xml,猜對的人
,PM 2:40,선우,뽀ㅃ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0127.xml,啵ㅃ
,PM 2:40,선우,뽀삐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0127.xml,波比
,PM 2:40,선우,16프로 정답,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0127.xml,iPhone 16 Pro 答對
,PM 2:40,선우,뽀삐 당첨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0128.xml,波比中選
,PM 2:40,선우,넌 뽀삐야 이제,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0128.xml,你現在就是波比了
,PM 2:41,선우,케이스 끼고 있어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0128.xml,我有裝手機殼
,PM 2:41,선우,",,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0128.xml,",,"
,PM 2:41,선우,"몇달 동안은 케이스 껴야제,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0128.xml,"這幾個月還是得裝手機殼啊,,"
,PM 2:41,선우,투명 케이스지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0129.xml,當然是透明殼
,PM 2:41,선우,나중에 폰 산 겸,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0129.xml,之後既然買了手機
,PM 2:41,선우,케이스 맞춰야징~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0129.xml,也要配手機殼才行～
,PM 2:41,선우,💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0129.xml,💕
,PM 2:42,선우,난 근데 무거워지는 게 싫어서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0129.xml,不過我不喜歡變重
,PM 2:42,선우,가벼운 케이스 낄고얌,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0130.xml,所以會用輕一點的手機殼
,PM 2:42,선우,너 진짜 가벼운데 너 끼고 다니라고?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0130.xml,你真的很輕，叫我帶著你到處走？
,PM 2:42,선우,이런 신박한 플러팅은 처음 보네,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0130.xml,這麼新穎的撩人方式我還是第一次看到
,PM 2:43,선우,이제 4월부터는 작업의 달이다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0130.xml,從 4 月開始就是作業之月了
,PM 2:47,선우,"작업 거는 거 말고 노래.,,,^.^",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0131.xml,"不是搭訕的那種作業，是寫歌.,,,^.^"
,PM 2:47,선우,배드 써준 작가형이랑 송캠프 잡혀 있또,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0131.xml,跟幫我寫 Bad 的作家哥哥約了 Song Camp
,PM 2:47,선우,가서 기깔난 거 만들고 와야게써,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0131.xml,要去做出超厲害的東西回來
,PM 2:48,선우,송캠이 뭐냐면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0131.xml,Song Camp 是什麼呢
,PM 2:48,선우,작가랑 비트메이커들 모여서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0132.xml,就是作家跟 beat maker 聚在一起
,PM 2:48,선우,작업실에서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0132.xml,在工作室裡
,PM 2:48,선우,비트 찍고 바로 마이크로 녹음해가면서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0132.xml,做 beat，然後馬上邊用麥克風錄音
,PM 2:48,선우,곡 만드는 거야!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0132.xml,邊做歌！
,PM 2:48,선우,옆에서 응원해줄 더비도 몇명 모집할게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0132.xml,我也會招募幾個在旁邊幫我加油的 DERBY
,PM 2:49,선우,춤잘추거나 프리스타일 랩 잘하는 더비 구함,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0133.xml,徵跳舞很會跳或 Freestyle Rap 很強的 DERBY
,PM 2:49,선우,소맥을 잘 말아줄 수 있다는 뭐임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0133.xml,『很會調燒啤』是什麼啦
,PM 2:50,선우,"전혀 관계 없잖아,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0133.xml,"完全沒關係吧,,"
,PM 2:51,선우,노래방 안 간지 이만년,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0133.xml,兩萬年沒去 KTV 了
,PM 2:51,선우,노래방 가고 싶다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0134.xml,想去 KTV
,PM 2:52,선우,더비랑 노래방 가는 컨텐츠도 해보고 싶고 같이 배그하는 컨텐츠도 해보고 싶고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0134.xml,也想做跟 DERBY 去 KTV 的企劃，也想做一起玩 PUBG 的企劃
,PM 2:52,선우,요리 잘하는 더비네 집 들러서 밥 얻어먹고 가는 컨텐츠도 해보고 싶다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0134.xml,也想做去會煮飯的 DERBY 家蹭飯吃的企劃
,PM 2:52,선우,ㅋㅋㅋㅋㅋㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0134.xml,ㅋㅋㅋㅋㅋㅋㅋ
,PM 2:52,선우,덥끼줍쇼,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0135.xml,得飯秀
,PM 2:53,선우,덕질 존 감상도 좋다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0135.xml,追星 Zone 體驗也不錯
,PM 2:53,선우,개인유튜브 생기면 그런 걸로 해보겠음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0135.xml,如果有個人 YouTube 的話，就用那些來做看看
,PM 2:53,선우,더비의 일상 함께해보기,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0135.xml,一起體驗 DERBY 的日常
,PM 2:53,선우,학교가면 학교도 같이 가고 일하는 현장 같이 가보고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0135.xml,去學校的話就一起去學校，也去工作的現場看看
,PM 2:53,선우,더비 현생 체험,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0136.xml,DERBY 現生體驗
,PM 2:54,선우,팬들이 어떤 일상을 보내면서 좋아해주는지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0136.xml,粉絲們是過著什麼樣的日常一邊喜歡我的呢
,PM 2:54,선우,더 이해하게 되지 않을까,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0136.xml,也許會更理解吧
,PM 2:54,선우,"어렵구나,,를 알게 될 것 같아",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0136.xml,"應該會知道『原來很不容易啊,,』"
,PM 2:54,선우,ㅋㅋㅋㅋㅋㅋㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0136.xml,ㅋㅋㅋㅋㅋㅋㅋㅋ
,PM 2:55,선우,갠유튜브 나아아중에 생기면 추진해볼게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0137.xml,個人 YouTube 以後——很以後如果有的話，我會推進看看的
,PM 2:55,선우,생겨야 할 수 있겠지만,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0137.xml,雖然要先有才能做
,PM 2:55,선우,이름 정해보자 재미로,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0137.xml,先好玩地取個名字吧
,PM 2:55,선우,유튜브 채널 이름 받아요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0137.xml,徵 YouTube 頻道名
,PM 2:55,선우,구독자 이름도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0138.xml,訂閱者名稱也徵
,PM 2:55,선우,재미로 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0138.xml,好玩而已ㅋ
,PM 2:56,선우,선우진행형은 너무 카피잖아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0138.xml,『善宇進行式』太像抄襲了吧
,PM 2:56,선우,누나구독하시랑께 이러네,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0138.xml,還有人說『姐姐請訂閱啦』
,PM 2:56,선우,그게 채널명이면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0138.xml,如果那是頻道名的話
,PM 2:57,선우,구독자 240명 찍고 채널 사라짐,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0139.xml,訂閱者到 240 人頻道就會消失
,PM 2:58,선우,누나구독한번해주시면안돼요저누나아니면안될것같아서그래요진짜,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0139.xml,『姐姐可以幫我訂閱一下嗎我覺得沒有姐姐我不行真的』
,PM 2:58,선우,를 적은 사람은,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0139.xml,寫這個的人
,PM 2:59,선우,리스펙할게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0139.xml,我 respect 你
,PM 2:59,선우,광기 때문에 남으라고도 안 할래,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0140.xml,因為太瘋狂了，我連叫你留下都不會叫
,PM 2:59,선우,머선우일이고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\02\window_0140.xml,這是什麼善宇事
